market,MKT_CUSTOMER_ID_C,SSA_TRADE_N,billing_country,FINIS,MLI,MDSMT_MNTHYR_Y,LOC_BDN,gross_revenue,billed_revenue,gross_pieces
NLD,06600,Gerritse Oss,NLD, 2693684,0449,202501,47.4200365,53.122855849,52.853846674,1.0
NLD,10300,Gerritse Culemborg,NLD, 2723360,0016,202501,36.039765633,40.373973026,40.172754163,1.0
NLD,06600,Gerritse Oss,NLD, 2600766,0068,202501,54.890020171,61.491193266,61.188826953,1.0
NLD,06600,Gerritse Oss,NLD, 2670021,0061,202501,48.039573528,53.816899521,53.548966382,1.0
NLD,06600,Gerritse Oss,NLD, 2592062,0457,202501,32.38978004,36.285033565,36.106411473,1.0
NLD,23400,Autobedrijf Poll B.V.,NLD, 2626088,0087,202501,234.320430314,262.500229034,294.091590514,1.0
NLD,06600,Gerritse Oss,NLD, 2619769,0513,202501,28.830083565,32.297241555,32.140140196,1.0
NLD,06600,Gerritse Oss,NLD, 2655518,0457,202501,8.970319854,10.049106743,10.003913201,1.0
NLD,23400,Autobedrijf Poll B.V.,NLD, 2692485,0444,202501,28.31044088,31.7151057,31.558004342,1.0
NLD,23400,Autobedrijf Poll B.V.,NLD, 2607522,0097,202501,19.070214197,21.363632644,21.251724828,1.0
NLD,06600,Gerritse Oss,NLD, 2690279,0423,202501,1373.829603304,1539.048835982,1531.353021502,1.0
NLD,10300,Gerritse Culemborg,NLD, 2722208,0453,202501,112.2601095,125.760713291,125.133383895,1.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 2593461,0523,202501,100.750168091,112.866565514,112.305950393,5.0
NLD,23400,Autobedrijf Poll B.V.,NLD, 2575288,0132,202501,81.199692633,90.964914519,90.517283252,5.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 2725354,0500,202503,27.120257729,30.381788952,34.055484931,8.0
NLD,10300,Gerritse Culemborg,NLD, 2769327,0570,202503,472.170024523,528.954045254,526.300580973,3.0
NLD,10300,Gerritse Culemborg,NLD, 2713313,0570,202503,178.82963889,200.336014549,224.433736448,3.0
NLD,10300,Gerritse Culemborg,NLD, 2614604,0068,202503,92.699908641,103.848167235,103.3332034,2.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 2690899,0022,202503,6.920228879,7.752468114,8.692977378,4.0
NLD,06600,Gerritse Oss,NLD, 2688240,0285,202503,94.139539357,105.460930544,104.923342774,6.0
NLD,06600,Gerritse Oss,NLD, 2633427,0056,202503,290.000480839,324.876462923,323.307870153,20.0
NLD,06600,Gerritse Oss,NLD, 2713492,0161,202503,23.899600904,26.773810114,26.640221169,1.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 2690322,0423,202503,1692.640284656,1896.200265221,1886.722991457,1.0
NLD,10300,Gerritse Culemborg,NLD, 2622083,0482,202503,7.389527336,8.278205252,8.234034714,1.0
NLD,06600,Gerritse Oss,NLD, 2655733,0457,202503,13.679857672,15.325022086,15.246376981,1.0
NLD,06600,Gerritse Oss,NLD, 2757961,0562,202503,269.719671106,302.156646349,300.645152079,1.0
NLD,06600,Gerritse Oss,NLD, 2704600,0518,202503,17.490022599,19.593404335,19.492135297,1.0
NLD,06600,Gerritse Oss,NLD, 2732272,0459,202503,28.020387556,31.390170018,31.232879809,1.0
NLD,06600,Gerritse Oss,NLD, 2731682,0059,202503,31.94018368,35.781367911,35.601453767,1.0
NLD,10300,Gerritse Culemborg,NLD, 2635220,0551,202503,188.600278886,211.281689374,210.273308308,10.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 1863979,0109,202510,23.919615106,26.796231275,26.662679393,2.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 1830909,0109,202510,23.099587006,25.877585112,25.74403323,1.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 1929874,0107,202510,13.190275472,14.776561853,14.697384666,1.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 1835776,0084,202510,21.410141781,23.984964149,23.861905629,1.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 1937362,0054,202510,1.439945502,1.613115952,1.601668648,1.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 2146012,0022,202510,5.839826287,6.542134357,6.497299082,4.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 2449338,0547,202511,50.350194553,56.405399983,56.125455614,1.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 2303047,0082,202511,35.850410722,40.161845933,45.00129945,1.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 4832217,0007,202511,19.390402075,21.722326887,24.33191211,1.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 5253038,0022,202511,8.760051881,9.813551558,11.023414937,6.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 2600474,0517,202510,7.789841189,8.726661577,8.681826302,1.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 2586221,0487,202510,18.669902499,20.915178736,20.814060882,1.0
NLD,02600,Autobedrijf Iriks B.V.,NLD, 0027405,0855,202507,244.0,273.343881069,273.343881069,0.0
NLD,25305,Autobedrijf Splinter,NLD, 0027405,0855,202507,244.0,273.343881069,273.343881069,0.0
NLD,27502,Garage Dunnebier B.V.,NLD, 0027420,0870,202507,64.0,71.69675569,71.69675569,0.0
NLD,01207,Autobedrijf Ozinga Lemmer,NLD, 0027420,0870,202507,64.0,71.69675569,71.69675569,0.0
NLD,17000,Autobedrijf Kleijer,NLD, 0027420,0870,202507,128.0,143.39351138,143.39351138,0.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 1064929,0063,202507,6.689978678,7.494527607,7.461086956,1.0
NLD,06600,Gerritse Oss,NLD, 1387892,0446,202503,96.749531182,108.384804705,107.880614172,9.0
NLD,06600,Gerritse Oss,NLD, 1683384,0002,202503,199.399913449,223.380107513,222.259684106,4.0
NLD,06600,Gerritse Oss,NLD, 1231972,0084,202503,-13.140356782,-14.720639844,-14.641994739,-1.0
NLD,06600,Gerritse Oss,NLD, 1685797,0055,202503,-13.840457758,-15.504936229,-15.426291124,-1.0
NLD,06600,Gerritse Oss,NLD, 1692349,0445,202503,11.980574121,13.421379623,13.354585151,2.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 1454337,0021,202503,7.339520123,8.222184081,9.209018544,2.0
NLD,06600,Gerritse Oss,NLD, 1679853,0322,202503,112.420060586,125.939900303,125.312894127,2.0
NLD,10300,Gerritse Culemborg,NLD, 1554675,0022,202503,10.999663413,12.32250282,12.278332282,4.0
NLD,06600,Gerritse Oss,NLD, 1697695,0487,202503,90.078376689,100.911365112,100.377009333,16.0
NLD,10300,Gerritse Culemborg,NLD, 1444197,0022,202503,7.200076934,8.065971202,8.009950032,5.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 1696755,0358,202503,65.169976439,73.007435619,72.63791136,1.0
NLD,06600,Gerritse Oss,NLD, 1561562,0201,202503,11.799778814,13.218841546,13.152047074,1.0
NLD,10300,Gerritse Culemborg,NLD, 1225187,0512,202503,31.660335625,35.467864823,35.287950679,1.0
NLD,06600,Gerritse Oss,NLD, 1315687,0285,202503,18.440159638,20.657806572,20.556537534,1.0
NLD,06600,Gerritse Oss,NLD, 1353269,0285,202503,18.440159638,20.657806572,20.556537534,1.0
NLD,06600,Gerritse Oss,NLD, 1576955,0138,202503,45.810453431,51.319701376,57.491726088,1.0
NLD,06600,Gerritse Oss,NLD, 1682876,0057,202503,129.489830264,145.062511341,144.334236127,1.0
NLD,06600,Gerritse Oss,NLD, 1406293,0201,202503,1.120353897,1.255089682,1.24323905,1.0
NLD,06600,Gerritse Oss,NLD, 1702708,0161,202503,42.219550897,47.296950412,47.062092428,1.0
NLD,06600,Gerritse Oss,NLD, 1310863,0022,202503,16.000384671,17.924619857,17.924619857,25.0
NLD,06600,Gerritse Oss,NLD, 1543933,0063,202503,80.250036063,89.901050475,93.956121345,5.0
NLD,06600,Gerritse Oss,NLD, 1361196,0445,202503,10.049526374,11.258100583,11.203156743,5.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 2715824,0201,202511,116.810203199,130.858009429,130.208034788,1.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 2454132,0022,202506,9.360088203,10.485749334,10.395831959,8.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 2427387,0022,202506,3.799779493,4.256747845,4.235009578,2.0
NLD,06600,Gerritse Oss,NLD, 2515174,0454,202503,-11.71995961,-13.129423139,-13.062628667,-1.0
NLD,06600,Gerritse Oss,NLD, 2495322,0385,202503,743.999615329,833.474354061,829.173651905,32.0
NLD,06600,Gerritse Oss,NLD, 2458760,0068,202503,87.820358706,98.381793804,97.888376573,2.0
NLD,06600,Gerritse Oss,NLD, 2540139,0202,202503,138.479588402,155.133394045,154.34909766,2.0
NLD,06600,Gerritse Oss,NLD, 2462260,0481,202503,47.479924989,53.189946602,52.920614052,2.0
NLD,06600,Gerritse Oss,NLD, 2596976,0570,202503,74.820406789,83.818444169,83.403672042,1.0
NLD,06600,Gerritse Oss,NLD, 2451282,0457,202503,29.0503438,32.543990662,32.375927151,1.0
NLD,06600,Gerritse Oss,NLD, 2587200,0465,202503,32.220031735,36.094870999,35.916034186,1.0
NLD,06600,Gerritse Oss,NLD, 2573402,0517,202503,7.709765832,8.636956208,8.59278567,1.0
NLD,06600,Gerritse Oss,NLD, 2523418,0093,202503,1109.639851902,1243.087146483,1236.869873903,1.0
NLD,10300,Gerritse Culemborg,NLD, 2495322,0385,202503,255.750348608,286.507347874,285.02817351,11.0
NLD,10300,Gerritse Culemborg,NLD, 2531196,0513,202503,28.830119729,32.297282046,32.139991837,1.0
NLD,10300,Gerritse Culemborg,NLD, 2490738,0500,202503,8.550271674,9.578542802,9.533294934,1.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 2490009,0022,202503,6.440351974,7.214880345,7.169632477,4.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 2523420,0093,202503,1109.639851902,1243.087146483,1236.869873903,1.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 2592632,0455,202503,22.769630235,25.50794713,25.385131487,1.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 2381786,0025,202506,164.490407938,184.272321811,206.453258586,1.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 2404405,0489,202506,17.719955899,19.850989834,19.750203325,1.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 2217580,0102,202506,80.899669239,90.628809736,90.181199064,10.0
NLD,10300,Gerritse Culemborg,NLD, 2335507,0472,202501,34.840073,39.030003187,38.850305058,4.0
NLD,06600,Gerritse Oss,NLD, 2320832,0132,202501,107.03966958,119.912453826,119.28512443,8.0
NLD,06600,Gerritse Oss,NLD, 2292544,0465,202501,144.960138315,162.393306711,168.374994727,3.0
NLD,23400,Autobedrijf Poll B.V.,NLD, 2266330,0062,202501,5.159927,5.780469153,5.747112015,3.0
NLD,23400,Autobedrijf Poll B.V.,NLD, 2419000,0022,202501,64.400153684,72.145032634,71.809309183,10.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 2361304,0109,202501,30.020170973,33.630451026,35.568393123,2.0
NLD,06600,Gerritse Oss,NLD, 2302420,0553,202501,342.729805014,383.947111195,382.031765869,2.0
NLD,23400,Autobedrijf Poll B.V.,NLD, 2351529,0444,202501,89.580251657,100.353334728,112.428618577,2.0
NLD,10300,Gerritse Culemborg,NLD, 2361345,0022,202501,2.450292959,2.744969622,2.744969622,5.0
NLD,10300,Gerritse Culemborg,NLD, 2303867,0155,202501,305.499951974,342.239928698,340.525802235,1.0
NLD,23400,Autobedrijf Poll B.V.,NLD, 2357967,0455,202501,66.690039381,74.710304127,74.340147502,1.0
NLD,06600,Gerritse Oss,NLD, 2281327,0464,202501,65.479781001,73.354497885,72.985417297,1.0
NLD,06600,Gerritse Oss,NLD, 2319645,0444,202501,31.890308328,35.725494481,35.545796352,1.0
NLD,10300,Gerritse Culemborg,NLD, 2361368,0464,202501,88.179809817,98.784473219,98.29164841,1.0
NLD,23400,Autobedrijf Poll B.V.,NLD, 2339695,0111,202501,99.229660936,111.163199417,110.603660333,1.0
NLD,06600,Gerritse Oss,NLD, 2309331,0457,202501,23.640380367,26.483415264,26.348910676,1.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 2348206,0408,202501,302.820094131,339.237786304,337.546256612,1.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 2348218,0408,202501,386.510421669,432.992863987,430.83003022,1.0
NLD,06600,Gerritse Oss,NLD, 2406157,0488,202501,224.490442801,251.488069445,250.233410653,1.0
NLD,10300,Gerritse Culemborg,NLD, 2420298,0455,202501,56.64009221,63.451732134,71.091592704,1.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 2377588,0488,202501,73.230237249,82.037038018,81.622763889,1.0
NLD,06600,Gerritse Oss,NLD, 2399655,0512,202501,31.659782922,35.467245673,35.288623581,1.0
NLD,23400,Autobedrijf Poll B.V.,NLD, 2309382,0457,202501,67.089616752,75.157935394,74.777018402,1.0
NLD,06600,Gerritse Oss,NLD, 2271246,0435,202501,52.040149842,58.298592377,65.322959955,1.0
NLD,23400,Autobedrijf Poll B.V.,NLD, 2334385,0145,202501,277.93007396,311.354447294,309.797422189,1.0
NLD,06600,Gerritse Oss,NLD, 2365497,0223,202501,78.800307367,88.276974842,87.828267538,10.0
NLD,23400,Autobedrijf Poll B.V.,NLD, 2330608,0550,202501,10.0,11.202618085,11.202618085,10.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 2210514,0132,202510,47.730233746,53.470357972,53.201346323,3.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 2339695,0111,202510,100.219696002,112.27229788,111.712333916,1.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 2263901,0074,202510,22.799846724,25.541797522,25.418739002,1.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 1861311,0082,202504,10.199648766,11.426276972,11.381752286,4.0
NLD,06600,Gerritse Oss,NLD, 1836080,0011,202504,-13.260005546,-14.854677793,-14.775982999,-1.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 1893062,0459,202504,40.35030964,45.20291085,44.978216504,1.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 1905515,0188,202504,1314.00036972,1472.024430509,1464.66439637,1.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 1863979,0109,202504,11.840280987,13.264214591,14.854677793,1.0
NLD,06600,Gerritse Oss,NLD, 1864760,0055,202504,39.379794805,44.115680146,43.892021258,1.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 2494265,0489,202511,45.559878945,51.038992359,57.17839516,1.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 2592649,0016,202511,196.330306961,219.941344642,218.84287781,1.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 2494145,0503,202511,47.559878945,53.279515975,53.011195594,1.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 2471504,0577,202511,58.199740597,65.198946626,64.86281965,5.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 2434886,0123,202512,202.000778176,226.293757071,225.172090758,100.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 2468342,0102,202512,187.440231724,209.98213297,208.905991973,24.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 2469641,0880,202509,54.470310825,61.021008869,68.358783744,1.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 2559769,0459,202509,28.96034298,32.443166177,36.352675765,1.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 2033186,0193,202506,287.979713341,322.612674362,321.00009022,2.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 2048386,0464,202506,32.069680265,35.926437998,40.251364952,1.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 2123318,0558,202506,90.499669239,101.383323094,100.935712422,10.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 1873837,0052,202505,533.549918671,597.71559632,594.724225933,1.0
NLD,06600,Gerritse Oss,NLD, 1460220,0577,202502,239.499879547,268.302568082,267.182036396,50.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 1455107,0022,202502,15.899783185,17.811919858,19.940714158,10.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 1694449,0055,202502,4.63984582,5.197842068,5.175172351,2.0
NLD,10300,Gerritse Culemborg,NLD, 1731770,0201,202502,186.659600096,209.107621088,221.161433035,2.0
NLD,10300,Gerritse Culemborg,NLD, 1702708,0161,202502,84.440375813,94.595328078,94.12466159,2.0
NLD,06600,Gerritse Oss,NLD, 1673744,0285,202502,36.879788003,41.315017987,41.114229073,2.0
NLD,06600,Gerritse Oss,NLD, 1742411,0454,202502,215.79956637,241.752012391,240.542960861,2.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 1523225,0041,202502,98.659600096,110.524581982,109.986985856,2.0
NLD,06600,Gerritse Oss,NLD, 1708796,0020,202502,12.020236088,13.465811412,13.397802264,2.0
NLD,06600,Gerritse Oss,NLD, 1721678,0012,202502,85.439653096,95.714780253,107.242870687,1.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 1731843,0019,202502,246.800289087,276.480938072,309.763319959,1.0
NLD,10300,Gerritse Culemborg,NLD, 1682272,0055,202502,20.450012045,22.909367468,22.797098397,1.0
NLD,06600,Gerritse Oss,NLD, 1743896,0026,202502,44.710190316,50.08711864,49.839910782,1.0
NLD,06600,Gerritse Oss,NLD, 1747197,0020,202502,220.520356541,247.040533323,245.807732567,1.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 1633776,0108,202502,5.130330041,5.747312807,6.441437927,1.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 2261879,0444,202508,144.00017468,161.317896049,160.757251465,50.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 2279492,0002,202508,113.799729246,127.485490442,126.858312121,2.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 2398552,0030,202508,27.989868553,31.355980753,35.131770366,1.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 2189044,0038,202508,15.300231451,17.140264949,19.200853943,1.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 2367746,0512,202508,31.980435827,35.826460862,35.646428396,1.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 2037363,0470,202502,20.559865093,23.032431641,22.942832287,4.0
NLD,10300,Gerritse Culemborg,NLD, 2038467,0022,202502,3.869910865,4.335313342,4.301848523,3.0
NLD,06600,Gerritse Oss,NLD, 2011992,0880,202502,56.0,62.734661249,62.420523753,2.0
NLD,10300,Gerritse Culemborg,NLD, 2039733,0068,202502,119.899783185,134.319147892,133.647692488,2.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 2120452,0107,202502,22.679836184,25.407354289,25.273495013,2.0
NLD,06600,Gerritse Oss,NLD, 2053958,0501,202502,49.839556733,55.833351937,55.564553874,2.0
NLD,06600,Gerritse Oss,NLD, 2120669,0558,202502,534.400385449,598.668342009,595.755823235,20.0
NLD,06600,Gerritse Oss,NLD, 2120710,0558,202502,534.400385449,598.668342009,595.755823235,20.0
NLD,10300,Gerritse Culemborg,NLD, 2045311,0055,202502,16.390267405,18.361390598,18.271791243,1.0
NLD,06600,Gerritse Oss,NLD, 2011901,0444,202502,32.840279451,36.789710833,36.610512124,1.0
NLD,06600,Gerritse Oss,NLD, 2075907,0188,202502,1309.640086726,1467.139771409,1459.802339938,1.0
NLD,06600,Gerritse Oss,NLD, 2093782,0457,202502,10.960250542,12.278350089,12.222215553,1.0
NLD,06600,Gerritse Oss,NLD, 2127515,0055,202502,11.559624187,12.949805492,12.882875853,1.0
NLD,10300,Gerritse Culemborg,NLD, 2011524,0487,202502,73.199710913,82.002840494,81.667112792,15.0
NLD,06600,Gerritse Oss,NLD, 2120653,0558,202502,212.600337268,238.168038213,236.935237457,10.0
NLD,06600,Gerritse Oss,NLD, 2040067,0143,202502,78.400385449,87.828957553,87.380960781,10.0
NLD,06600,Gerritse Oss,NLD, 5272442,0022,202502,4.619609733,5.175172351,5.153582145,2.0
NLD,06600,Gerritse Oss,NLD, 3818838,0177,202502,12.840279451,14.384474673,14.316465524,3.0
NLD,10300,Gerritse Culemborg,NLD, 2719718,0016,202502,102.359913274,114.669901513,118.892945785,3.0
NLD,06600,Gerritse Oss,NLD, 2714346,0143,202502,316.20043363,354.227269475,362.954030695,17.0
NLD,06600,Gerritse Oss,NLD, 5087244,0489,202502,4.900024091,5.489309847,5.466640131,2.0
NLD,06600,Gerritse Oss,NLD, 2769260,0457,202502,61.960009636,69.41143242,69.063830105,1.0
NLD,06600,Gerritse Oss,NLD, 2728603,0514,202502,35.070103589,39.287697655,39.08582923,1.0
NLD,06600,Gerritse Oss,NLD, 2755678,0514,202502,35.070103589,39.287697655,39.08582923,1.0
NLD,06600,Gerritse Oss,NLD, 5324623,0025,202502,5.059985546,5.668508556,5.635043737,1.0
NLD,06600,Gerritse Oss,NLD, 2718361,0452,202502,18.240423994,20.434050363,20.332576395,1.0
NLD,10300,Gerritse Culemborg,NLD, 2803135,0570,202502,165.519633824,185.42532425,184.5077405,2.0
NLD,10300,Gerritse Culemborg,NLD, 5202665,0025,202502,204.920260178,229.564341167,228.421139765,1.0
NLD,10300,Gerritse Culemborg,NLD, 5950534,0202,202502,84.500120453,94.662257716,94.191591228,1.0
NLD,10300,Gerritse Culemborg,NLD, 4550597,0011,202502,81.690195134,91.514405698,91.054534312,1.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 2780148,0500,202502,12.440375813,13.936477901,13.868468752,1.0
NLD,06600,Gerritse Oss,NLD, 2552550,0468,202501,461.389876093,516.87745702,514.289588756,1.0
NLD,06600,Gerritse Oss,NLD, 2517355,0437,202501,162.790317933,182.367775975,181.459601001,1.0
NLD,06600,Gerritse Oss,NLD, 2572714,0099,202501,414.869849198,464.762847559,462.44398847,1.0
NLD,06600,Gerritse Oss,NLD, 2468342,0102,202501,187.440207473,209.982105811,208.906069111,24.0
NLD,10300,Gerritse Culemborg,NLD, 2431238,0450,202501,552.890212275,619.381789111,616.289259635,1.0
NLD,10300,Gerritse Culemborg,NLD, 2516966,0358,202501,59.829987513,67.025250015,66.689526564,1.0
NLD,10300,Gerritse Culemborg,NLD, 2556278,0508,202501,216.000384209,241.976981053,240.766439765,1.0
NLD,10300,Gerritse Culemborg,NLD, 2455074,0570,202501,55.089808856,61.715008899,61.40188222,1.0
NLD,10300,Gerritse Culemborg,NLD, 2473857,0489,202501,30.770339064,34.470835689,34.301897927,1.0
NLD,10300,Gerritse Culemborg,NLD, 2536409,0136,202501,108.920372683,122.019333685,121.413525023,1.0
NLD,10300,Gerritse Culemborg,NLD, 2511616,0016,202501,43.319565844,48.529255176,48.282842772,1.0
NLD,10300,Gerritse Culemborg,NLD, 2477875,0464,202501,168.349822303,188.595876396,187.65542032,1.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 2559684,0202,202501,100.0,112.026180851,111.46556573,1.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 2521294,0184,202501,78.490058592,87.929414988,87.492544088,1.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 2550612,0202,202501,102.609739698,114.949772565,128.785452456,1.0
NLD,23400,Autobedrijf Poll B.V.,NLD, 2495322,0385,202501,1272.310056671,1425.320365071,1418.240043584,55.0
NLD,23400,Autobedrijf Poll B.V.,NLD, 2556215,0489,202501,4.699836711,5.265047574,5.242450803,2.0
NLD,23400,Autobedrijf Poll B.V.,NLD, 2545296,0460,202501,11.720295841,13.129799815,13.062009503,1.0
NLD,23400,Autobedrijf Poll B.V.,NLD, 2478663,0512,202501,23.790221881,26.651276989,26.516772401,1.0
NLD,23400,Autobedrijf Poll B.V.,NLD, 2550481,0507,202501,190.709826145,213.644934738,212.580734442,1.0
NLD,23400,Autobedrijf Poll B.V.,NLD, 2482479,0059,202501,58.429545673,65.456388506,65.132501459,1.0
NLD,23400,Autobedrijf Poll B.V.,NLD, 2488549,0113,202501,27.580443761,30.897317808,30.740216449,1.0
NLD,23400,Autobedrijf Poll B.V.,NLD, 2512346,0430,202501,320.999903948,359.603932928,357.800495418,1.0
NLD,06600,Gerritse Oss,NLD, 1388006,0022,202501,9.040437998,10.127657422,10.127657422,8.0
NLD,10300,Gerritse Culemborg,NLD, 1145962,0026,202501,134.999519739,151.23480613,150.675267046,50.0
NLD,23400,Autobedrijf Poll B.V.,NLD, 1487793,0022,202501,13.400249736,15.011788004,14.899880187,10.0
NLD,23400,Autobedrijf Poll B.V.,NLD, 1729860,0132,202501,41.829795409,46.860322254,46.624670217,2.0
NLD,10300,Gerritse Culemborg,NLD, 1692349,0445,202501,11.979636922,13.420329724,13.353615449,2.0
NLD,10300,Gerritse Culemborg,NLD, 1488311,0322,202501,115.679569686,129.591403944,145.207924573,2.0
NLD,06600,Gerritse Oss,NLD, 1438231,0022,202501,4.799731054,5.376955391,5.376955391,4.0
NLD,06600,Gerritse Oss,NLD, 1724070,0022,202501,10.600326578,11.875141023,11.819187114,5.0
NLD,10300,Gerritse Culemborg,NLD, 1439868,0015,202501,26.769762751,29.989142833,29.843877878,1.0
NLD,23400,Autobedrijf Poll B.V.,NLD, 1701721,0553,202501,84.300259341,94.438360987,93.967056913,1.0
NLD,06600,Gerritse Oss,NLD, 1573256,0464,202501,59.88953991,67.09196429,66.75624084,1.0
NLD,06600,Gerritse Oss,NLD, 1334628,0026,202501,1.910479301,2.140236997,2.128400593,1.0
NLD,06600,Gerritse Oss,NLD, 1377973,0470,202501,34.549995197,38.705040104,38.514581608,1.0
NLD,10300,Gerritse Culemborg,NLD, 1459609,0612,202501,30.929785803,34.649457781,34.481596056,1.0
NLD,10300,Gerritse Culemborg,NLD, 1387850,0446,202501,24.899625396,27.894099378,31.255638029,1.0
NLD,06600,Gerritse Oss,NLD, 1731716,0074,202501,217.950244933,244.161335554,242.940033899,1.0
NLD,23400,Autobedrijf Poll B.V.,NLD, 1475334,0458,202501,30.260301604,33.899460201,33.731598476,1.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 1120199,0109,202501,11.439823264,12.815597099,14.361861837,1.0
NLD,23400,Autobedrijf Poll B.V.,NLD, 1483675,0358,202501,65.150321775,72.985417297,72.615260672,1.0
NLD,06600,Gerritse Oss,NLD, 1385686,0445,202501,10.200749208,11.427509755,11.315601939,10.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 2018759,0026,202512,10.160390818,11.382297792,11.336772475,4.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 1941607,0184,202512,116.469672734,130.476526208,129.827548289,1.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 2086866,0449,202512,9.269811076,10.38461532,10.328435142,1.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 2011524,0487,202512,4.930180278,5.523092674,5.500814327,1.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 1870533,0201,202512,33.350049717,37.360787008,37.192246474,5.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 1760100,0108,202504,18.520195952,20.74746821,20.65738338,4.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 1751385,0103,202504,227.320454756,254.658423746,253.380668804,2.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 1760104,0108,202504,29.040576763,32.533049044,33.764208384,6.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 1766581,0553,202504,10.429799427,11.684105968,11.628191246,1.0
NLD,10300,Gerritse Culemborg,NLD, 1707050,0482,202504,34.679730104,38.850377164,43.522362819,1.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 1675963,0149,202504,31.139661706,34.884573738,34.705439536,1.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 1801870,0060,202504,43.749884463,49.011324688,54.904115105,1.0
NLD,19800,Hekkert Maastricht B.V.,NLD, 1727474,0526,202504,71.510305943,80.11026466,89.755554193,1.0
