markt,haendlernummer,markt_haendlernummer,poolinggruppe_sellout,region_teile,thg,haendlername,tn_teilebonus_status,tn_teilebonus_101_freie_werkstatt,tn_teilebonus_104_service_u_karosserie_kettengebunden,reporting_inkludiert_teile
CHE,68258,CHE68258,,Schweiz,,B,False,False,False,False
CHE,68261,CHE68261,,Schweiz,,C,False,False,False,True
CHE,68500,CHE68500,,Schweiz,,A,False,False,False,True
CHE,68509,CHE68509,,Schweiz,,B,False,False,False,True
CHE,68550,CHE68550,,Schweiz,,C,False,False,False,False
CHE,68551,CHE68551,,Schweiz,,A,False,False,False,False
CHE,68561,CHE68561,,Schweiz,,B,False,False,False,False
CHE,68562,CHE68562,,Schweiz,,C,False,False,False,True
CHE,68571,CHE68571,,Schweiz,,A,False,False,False,False
CHE,68572,CHE68572,,Schweiz,,B,False,False,False,True
CHE,68574,CHE68574,,Schweiz,,C,False,False,False,False
CHE,68578,CHE68578,,Schweiz,,A,False,False,False,True
CHE,68579,CHE68579,,Schweiz,,B,False,False,False,False
CHE,68600,CHE68600,,Schweiz,,C,False,False,False,True
CHE,68651,CHE68651,,Schweiz,,A,False,False,False,False
CHE,68653,CHE68653,,Schweiz,,B,False,False,False,False
CHE,68655,CHE68655,,Schweiz,,C,False,False,False,True
CHE,68671,CHE68671,,Schweiz,,A,False,False,False,True
CHE,68681,CHE68681,,Schweiz,,B,False,False,False,False
CHE,87700,CHE87700,,Schweiz,,C,False,False,False,False
CHE,99905,CHE99905,,Schweiz,,A,False,False,False,False
CHE,SU,CHESU,,Schweiz,,B,False,False,False,False
DEU,1A140,DEU1A140,,Nord,,C,False,False,False,True
DEU,1A150,DEU1A150,,M0,,A,False,False,False,False
DEU,1A151,DEU1A151,,M0,,B,False,False,False,False
DEU,1A15B,DEU1A15B,,M0,,C,False,False,False,False
DEU,1A15C,DEU1A15C,,M0,,A,False,False,False,False
DEU,1A170,DEU1A170,PG08,Süd,MTH1,B,True,True,True,True
DEU,1A17A,DEU1A17A,,K0,,C,False,False,False,False
DEU,1A17B,DEU1A17B,PG08,West,KTH1,A,False,False,False,False
DEU,1A17C,DEU1A17C,PG08,West,KTH1,B,False,False,False,False
DEU,1A17D,DEU1A17D,PG08,Süd,MTH1,C,True,False,False,False
DEU,1A180,DEU1A180,,EFA,,A,False,False,False,False
DEU,1A18A,DEU1A18A,,Süd,,B,False,False,False,False
DEU,1A190,DEU1A190,,Nord,,C,False,False,False,True
DEU,1A1B0,DEU1A1B0,,Nord,,A,False,False,False,True
DEU,1A1Z0,DEU1A1Z0,,02,,B,False,False,False,False
DEU,1A200,DEU1A200,,Süd,,C,False,False,False,True
DEU,1A210,DEU1A210,,K0,,A,False,False,False,False
DEU,1A220,DEU1A220,,Süd,,B,False,False,False,False
DEU,1A230,DEU1A230,,K0,,C,False,False,False,False
DEU,1A231,DEU1A231,,K0,,A,False,False,False,False
DEU,1A240,DEU1A240,,K0,,B,False,False,False,False
DEU,1A241,DEU1A241,,K0,,C,False,False,False,False
DEU,1A250,DEU1A250,,Süd,,A,False,False,False,True
DEU,1A25A,DEU1A25A,,West,,B,False,False,False,False
DEU,1A260,DEU1A260,,Nord,,C,False,False,False,True
DEU,1A280,DEU1A280,PG08,Süd,MTH1,A,True,False,False,True
DEU,1A2Z0,DEU1A2Z0,,02,,B,False,False,False,False
DEU,1A300,DEU1A300,1A300,Nord,HTH1,C,True,True,True,True
DEU,1A30B,DEU1A30B,1A300,Nord,HTH1,A,True,True,True,True
DEU,1A30C,DEU1A30C,1A300,Nord,HTH1,B,True,True,True,False
DEU,1A3A0,DEU1A3A0,,Nord/Ost,,C,False,False,False,False
DEU,1A3B0,DEU1A3B0,,Nord,,A,False,False,False,True
DEU,1A3G0,DEU1A3G0,,Nord,,B,False,False,False,False
DEU,1A3K0,DEU1A3K0,,Nord,,C,False,False,False,True
DEU,1A520,DEU1A520,1A520,Nord,HTH1,A,True,True,True,True
DEU,1A550,DEU1A550,1A550,Nord,HTH1,B,True,True,True,True
DEU,1A55A,DEU1A55A,1A550,Nord,HTH1,C,True,False,False,True
DEU,1A5D0,DEU1A5D0,,Nord,,A,False,False,False,True
DEU,1A5J0,DEU1A5J0,,Nord,,B,False,False,False,False
DEU,1A5Z0,DEU1A5Z0,,02,,C,False,False,False,False
DEU,1A680,DEU1A680,,Nord/Ost,,A,False,False,False,False
DEU,1A6A0,DEU1A6A0,,Nord,,B,False,False,False,True
DEU,1A6B0,DEU1A6B0,,Nord/Ost,,C,False,False,False,False
DEU,1A7H0,DEU1A7H0,,H0,,A,False,False,False,False
DEU,1A8C0,DEU1A8C0,,Nord,,B,False,False,False,True
DEU,1A8D0,DEU1A8D0,,Nord/Ost,,C,False,False,False,False
DEU,1A8E0,DEU1A8E0,,Nord,,A,False,False,False,False
DEU,1A8J0,DEU1A8J0,,Nord,HTH1,B,False,False,False,True
DEU,1A970,DEU1A970,,Nord,HTH1,C,False,False,False,True
DEU,1A990,DEU1A990,,Digital,,A,False,False,False,False
DEU,1A99A,DEU1A99A,,Digital,,B,False,False,False,False
DEU,1A99B,DEU1A99B,,Nord/Ost,,C,False,False,False,False
DEU,1A99C,DEU1A99C,,Nord/Ost,,A,False,False,False,False
DEU,1A99D,DEU1A99D,,H0,,B,False,False,False,False
DEU,1A99E,DEU1A99E,,Digital,,C,False,False,False,False
DEU,1A99F,DEU1A99F,,Nord/Ost,,A,False,False,False,False
DEU,1A99G,DEU1A99G,,Nord/Ost,,B,False,False,False,False
DEU,1A99H,DEU1A99H,,Nord/Ost,,C,False,False,False,False
DEU,1A99J,DEU1A99J,,Digital,,A,False,False,False,False
DEU,1A9Z0,DEU1A9Z0,,02,,B,False,False,False,False
DEU,1AB90,DEU1AB90,,S0,,C,False,False,False,False
DEU,1AC10,DEU1AC10,,Nord,HTH1,A,False,False,False,True
DEU,1AEJ0,DEU1AEJ0,,Nord/Ost,,B,False,False,False,False
DEU,1AHK0,DEU1AHK0,,Nord,,C,False,False,False,False
DEU,1AHKA,DEU1AHKA,,Nord,,A,False,False,False,False
DEU,1AKJ0,DEU1AKJ0,,Nord,,B,False,False,False,True
DEU,1AM90,DEU1AM90,PG02,Nord,HTH1,C,True,True,True,True
DEU,1AMZ0,DEU1AMZ0,,Nord/Ost,,A,False,False,False,False
DEU,1AP90,DEU1AP90,,Nord,HTH1,B,False,False,False,False
DEU,1AP9A,DEU1AP9A,,S0,,C,False,False,False,False
DEU,1AQ90,DEU1AQ90,,Nord,HTH1,A,False,False,False,True
DEU,1AT90,DEU1AT90,,S0,,B,False,False,False,False
DEU,1AT91,DEU1AT91,,S0,,C,False,False,False,False
DEU,1AT9A,DEU1AT9A,,S0,,A,False,False,False,False
DEU,1AT9B,DEU1AT9B,,S0,,B,False,False,False,False
DEU,1AV90,DEU1AV90,,S0,,C,False,False,False,False
DEU,1AV91,DEU1AV91,,S0,,A,False,False,False,False
DEU,1AY90,DEU1AY90,,Nord,HTH1,B,False,False,False,True
DEU,1B100,DEU1B100,PG02,Nord,HTH1,C,True,False,False,True
DEU,1B109,DEU1B109,PG02,Nord,HTH1,A,True,True,True,True
DEU,1B10G,DEU1B10G,PG02,Nord,HTH1,B,True,False,False,True
DEU,1B10H,DEU1B10H,,H0,,C,False,False,False,False
DEU,1B10K,DEU1B10K,PG02,Nord,HTH1,A,True,False,False,True
DEU,1B10L,DEU1B10L,,H0,,B,False,False,False,False
DEU,1B10M,DEU1B10M,,H0,,C,False,False,False,False
DEU,1B10N,DEU1B10N,PG02,Nord,HTH1,A,True,False,False,True
DEU,1B110,DEU1B110,,Süd,,B,False,False,False,False
DEU,1B111,DEU1B111,,Süd,,C,False,False,False,False
DEU,1B120,DEU1B120,,M0,,A,False,False,False,False
DEU,1B1E0,DEU1B1E0,,Nord/Ost,,B,False,False,False,False
DEU,1B1K0,DEU1B1K0,,Nord/Ost,,C,False,False,False,False
DEU,1B1L0,DEU1B1L0,,Nord,,A,False,False,False,False
DEU,1B1Z0,DEU1B1Z0,,02,,B,False,False,False,False
DEU,1B240,DEU1B240,PG01,Nord,HTH1,C,True,True,True,True
DEU,1B24B,DEU1B24B,PG01,Nord,HTH1,A,True,True,True,True
DEU,1B24C,DEU1B24C,,Nord/Ost,,B,False,False,False,False
DEU,1B24D,DEU1B24D,PG01,Nord,HTH1,C,True,True,True,True
DEU,1B24E,DEU1B24E,PG01,Nord,HTH1,A,True,True,True,True
DEU,1B24F,DEU1B24F,PG01,Nord,HTH1,B,True,True,True,True
DEU,1B24G,DEU1B24G,PG01,Nord,HTH1,C,True,True,True,True
DEU,1B250,DEU1B250,,Süd,,A,False,False,False,True
DEU,1B2Z0,DEU1B2Z0,,02,,B,False,False,False,False
DEU,1B399,DEU1B399,,Süd,MTH1,C,False,False,False,True
DEU,1B580,DEU1B580,1B580,Nord,HTH1,A,True,True,True,True
DEU,1B58A,DEU1B58A,,H0,,B,False,False,False,False
DEU,1B58B,DEU1B58B,1B580,Nord,HTH1,C,True,True,True,True
DEU,1B58C,DEU1B58C,,H0,,A,False,False,False,False
DEU,1B58F,DEU1B58F,1B580,Nord,HTH1,B,True,True,True,True
DEU,1B5Z0,DEU1B5Z0,,02,,C,False,False,False,False
DEU,1B710,DEU1B710,,Nord,,A,False,False,False,True
DEU,1B720,DEU1B720,,Nord,,B,False,False,False,True
DEU,1B840,DEU1B840,,Nord,HTH1,C,False,False,False,True
DEU,1B84A,DEU1B84A,,Nord,HTH1,A,False,False,False,True
DEU,1B850,DEU1B850,,Nord,,B,False,False,False,True
DEU,1B8C0,DEU1B8C0,,Nord,,C,False,False,False,True
DEU,1B8G0,DEU1B8G0,,Nord/Ost,,A,False,False,False,False
DEU,1B900,DEU1B900,,Nord,,B,False,False,False,True
DEU,1BAJ0,DEU1BAJ0,,Nord,,C,False,False,False,True
DEU,1BC90,DEU1BC90,PG01,Nord,HTH1,A,True,True,True,True
DEU,1BC99,DEU1BC99,,Nord/Ost,,B,False,False,False,False
DEU,1BC9A,DEU1BC9A,PG01,Nord,HTH1,C,True,True,True,True
DEU,1BK90,DEU1BK90,,Nord,HTH1,A,False,False,False,True
DEU,1BPJ0,DEU1BPJ0,,Nord,,B,False,False,False,True
DEU,1BQ90,DEU1BQ90,,H0,,C,False,False,False,False
DEU,1BQ9C,DEU1BQ9C,,H0,,A,False,False,False,False
DEU,1BRJ0,DEU1BRJ0,,S0,,B,False,False,False,False
DEU,1BV10,DEU1BV10,,Nord,,C,False,False,False,True
DEU,1BVJ0,DEU1BVJ0,,Nord,,A,False,False,False,True
DEU,1BW90,DEU1BW90,PG13,Nord,HTH2,B,True,True,True,True
DEU,1BW99,DEU1BW99,PG13,Nord,HTH2,C,True,True,True,True
DEU,1BW9B,DEU1BW9B,PG13,Nord/Ost,HTH2,A,False,False,False,False
DEU,1BW9C,DEU1BW9C,,Nord/Ost,,B,False,False,False,False
DEU,1BW9D,DEU1BW9D,PG13,Nord,HTH2,C,True,True,True,True
DEU,1BW9E,DEU1BW9E,PG13,Nord,HTH2,A,True,True,True,True
DEU,1BW9F,DEU1BW9F,PG13,Nord/Ost,,B,False,False,False,False
DEU,1BW9G,DEU1BW9G,PG13,Nord,HTH2,C,True,True,True,True
DEU,1BW9H,DEU1BW9H,PG13,Nord,HTH2,A,True,True,True,True
DEU,1BW9J,DEU1BW9J,PG13,Nord,HTH2,B,True,True,True,True
DEU,1BW9K,DEU1BW9K,PG13,Nord/Ost,HTH2,C,True,True,True,False
DEU,1BW9L,DEU1BW9L,,Nord/Ost,,A,False,False,False,False
DEU,1BW9M,DEU1BW9M,PG13,Nord,HTH2,B,True,True,True,True
DEU,1BW9N,DEU1BW9N,PG13,Nord,HTH2,C,True,True,True,True
DEU,1BW9Q,DEU1BW9Q,PG13,Nord,HTH2,A,True,True,True,True
DEU,1BW9R,DEU1BW9R,PG13,Nord,HTH2,B,True,True,True,True
DEU,1BWZ0,DEU1BWZ0,,02,,C,False,False,False,False
DEU,1C150,DEU1C150,1C150,Nord,HTH1,A,True,True,True,True
DEU,1C15A,DEU1C15A,,Nord/Ost,,B,False,False,False,False
DEU,1C15C,DEU1C15C,1C150,Nord,HTH1,C,True,False,False,True
DEU,1C15D,DEU1C15D,1C150,Nord,HTH1,A,True,False,False,True
DEU,1C15E,DEU1C15E,1C150,Nord/Ost,HTH1,B,True,False,False,False
DEU,1C15X,DEU1C15X,,Nord/Ost,,C,False,False,False,False
DEU,1C1A0,DEU1C1A0,,Nord,,A,False,False,False,True
DEU,1C1D0,DEU1C1D0,,Nord,,B,False,False,False,True
DEU,1C1E0,DEU1C1E0,,Nord,,C,False,False,False,True
DEU,1C1Z0,DEU1C1Z0,,02,,A,False,False,False,False
DEU,1C299,DEU1C299,,H0,,B,False,False,False,False
DEU,1C301,DEU1C301,,H0,,C,False,False,False,False
DEU,1C30A,DEU1C30A,,H0,,A,False,False,False,False
DEU,1C30B,DEU1C30B,,H0,,B,False,False,False,False
DEU,1C3A0,DEU1C3A0,,Digital,,C,False,False,False,False
DEU,1C3B0,DEU1C3B0,,Nord/Ost,,A,False,False,False,False
DEU,1C400,DEU1C400,,Nord,,B,False,False,False,False
DEU,1C410,DEU1C410,,Nord,,C,False,False,False,False
DEU,1C520,DEU1C520,,Nord/Ost,,A,False,False,False,False
DEU,1C521,DEU1C521,,Nord/Ost,,B,False,False,False,False
DEU,1C570,DEU1C570,,Nord,,C,False,False,False,True
DEU,1C590,DEU1C590,,Nord,HTH1,A,False,False,False,True
DEU,1C5B0,DEU1C5B0,,Nord,,B,False,False,False,False
DEU,1C5J0,DEU1C5J0,,Nord,,C,False,False,False,True
DEU,1C5Z0,DEU1C5Z0,,02,,A,False,False,False,False
DEU,1C601,DEU1C601,,H0,,B,False,False,False,False
DEU,1C60C,DEU1C60C,,H0,,C,False,False,False,False
DEU,1C60D,DEU1C60D,,H0,,A,False,False,False,False
DEU,1C60F,DEU1C60F,,H0,,B,False,False,False,False
DEU,1C631,DEU1C631,,H0,,C,False,False,False,False
DEU,1C6C0,DEU1C6C0,,Nord,,A,False,False,False,True
DEU,1C6CA,DEU1C6CA,,Nord,,B,False,False,False,True
DEU,1C6Z0,DEU1C6Z0,,02,,C,False,False,False,False
DEU,1C7A0,DEU1C7A0,,Nord,,A,False,False,False,True
DEU,1C7B0,DEU1C7B0,,Nord,,B,False,False,False,True
DEU,1C7D0,DEU1C7D0,1C150,Nord,HTH1,C,True,False,False,False
DEU,1C7E0,DEU1C7E0,,Nord,,A,False,False,False,False
DEU,1C7F0,DEU1C7F0,,Nord,,B,False,False,False,True
DEU,1C7G0,DEU1C7G0,,Nord,,C,False,False,False,True
DEU,1C7H0,DEU1C7H0,,Nord,,A,False,False,False,True
DEU,1C850,DEU1C850,,Nord,,B,False,False,False,True
DEU,1C85A,DEU1C85A,,Nord,,C,False,False,False,True
DEU,1C8D0,DEU1C8D0,,Nord,,A,False,False,False,True
DEU,1CDJ0,DEU1CDJ0,,Nord,,B,False,False,False,True
DEU,1CF90,DEU1CF90,,Nord/Ost,,C,False,False,False,False
DEU,1CH90,DEU1CH90,,Nord,HTH1,A,False,False,False,True
DEU,1CH9A,DEU1CH9A,,Nord,HTH1,B,False,False,False,True
DEU,1CM90,DEU1CM90,,Nord,,C,False,False,False,False
DEU,1CQJ0,DEU1CQJ0,,Nord,,A,False,False,False,True
DEU,1CT90,DEU1CT90,,Nord/Ost,MTH2,B,False,False,False,False
DEU,1CU90,DEU1CU90,,S0,,C,False,False,False,False
DEU,1CU91,DEU1CU91,,S0,,A,False,False,False,False
DEU,1CY90,DEU1CY90,,Nord,HTH1,B,False,False,False,True
DEU,1D100,DEU1D100,,K0,,C,False,False,False,False
DEU,1D10A,DEU1D10A,,K0,,A,False,False,False,False
DEU,1D10B,DEU1D10B,,K0,,B,False,False,False,False
DEU,1D270,DEU1D270,,Nord,,C,False,False,False,True
DEU,1D290,DEU1D290,,Nord,,A,False,False,False,True
DEU,1D2D0,DEU1D2D0,,Süd,,B,False,False,False,True
DEU,1D300,DEU1D300,,Süd,MTH1,C,False,False,False,True
DEU,1D30B,DEU1D30B,,K0,,A,False,False,False,False
DEU,1D30C,DEU1D30C,,Süd,,B,False,False,False,True
DEU,1D330,DEU1D330,,Süd,,C,False,False,False,True
DEU,1D399,DEU1D399,1D399,Süd,MTH1,A,True,True,True,True
DEU,1D3H0,DEU1D3H0,,Süd,,B,False,False,False,True
DEU,1D3J0,DEU1D3J0,,Nord,,C,False,False,False,True
DEU,1D3Y0,DEU1D3Y0,,02,,A,False,False,False,False
DEU,1D3Z0,DEU1D3Z0,,02,,B,False,False,False,False
DEU,1D440,DEU1D440,,Nord,,C,False,False,False,False
DEU,1D44A,DEU1D44A,,H0,,A,False,False,False,False
DEU,1D4F0,DEU1D4F0,,Nord,,B,False,False,False,True
DEU,1D555,DEU1D555,1D555,Nord,HTH1,C,False,False,False,True
DEU,1D560,DEU1D560,,Süd,MTH1,A,False,False,False,True
DEU,1D56A,DEU1D56A,,Süd,MTH1,B,False,False,False,True
DEU,1D56B,DEU1D56B,,Süd,MTH1,C,False,False,False,False
DEU,1D56D,DEU1D56D,,Süd,MTH1,A,False,False,False,True
DEU,1D570,DEU1D570,,Nord,HTH1,B,False,False,False,True
DEU,1D57A,DEU1D57A,,H0,,C,False,False,False,False
DEU,1D57B,DEU1D57B,,H0,,A,False,False,False,False
DEU,1D57C,DEU1D57C,,H0,,B,False,False,False,False
DEU,1D5F0,DEU1D5F0,,K0,,C,False,False,False,False
DEU,1D5Z0,DEU1D5Z0,,02,,A,False,False,False,False
DEU,1D5Z5,DEU1D5Z5,,02,,B,False,False,False,False
DEU,1D6E0,DEU1D6E0,,Nord,,C,False,False,False,True
DEU,1D6J0,DEU1D6J0,,Nord,,A,False,False,False,True
DEU,1D6JA,DEU1D6JA,,Nord,,B,False,False,False,True
DEU,1D750,DEU1D750,,Nord,HTH1,C,False,False,False,True
DEU,1D75B,DEU1D75B,,Nord,HTH1,A,False,False,False,True
DEU,1D75C,DEU1D75C,,Nord,HTH1,B,False,False,False,True
DEU,1D760,DEU1D760,,Süd,MTH1,C,False,False,False,True
DEU,1D76A,DEU1D76A,,K0,,A,False,False,False,False
DEU,1D76B,DEU1D76B,,Süd,,B,False,False,False,True
DEU,1D76C,DEU1D76C,,West,,C,False,False,False,False
DEU,1D76D,DEU1D76D,,West,,A,False,False,False,False
DEU,1D770,DEU1D770,,Nord,HTH1,B,False,False,False,True
DEU,1D780,DEU1D780,,K0,,C,False,False,False,False
DEU,1D790,DEU1D790,,Süd,,A,False,False,False,True
DEU,1D7A0,DEU1D7A0,,Süd,,B,False,False,False,False
DEU,1D7G0,DEU1D7G0,,Nord,,C,False,False,False,True
DEU,1D7H0,DEU1D7H0,,Nord,,A,False,False,False,True
DEU,1D7HA,DEU1D7HA,,Nord,,B,False,False,False,True
DEU,1D7Z0,DEU1D7Z0,,02,,C,False,False,False,False
DEU,1D820,DEU1D820,1D829,Nord,HTH1,A,True,False,False,True
DEU,1D829,DEU1D829,1D829,Nord,HTH1,B,True,True,True,True
DEU,1D82A,DEU1D82A,,H0,,C,False,False,False,False
DEU,1D82B,DEU1D82B,,H0,,A,False,False,False,False
DEU,1D82C,DEU1D82C,,Nord/Ost,,B,False,False,False,False
DEU,1D82D,DEU1D82D,1D829,Nord/Ost,,C,False,False,False,False
DEU,1D82Z,DEU1D82Z,1D829,Nord,HTH1,A,False,False,False,False
DEU,1D840,DEU1D840,,Nord,,B,False,False,False,True
DEU,1D8A0,DEU1D8A0,,Nord,,C,False,False,False,True
DEU,1D8B0,DEU1D8B0,,Digital,,A,False,False,False,True
DEU,1D8C0,DEU1D8C0,,Nord,,B,False,False,False,True
DEU,1D8E0,DEU1D8E0,,Süd,,C,False,False,False,True
DEU,1D960,DEU1D960,,K0,,A,False,False,False,False
DEU,1D980,DEU1D980,,Süd,MTH1,B,False,False,False,True
DEU,1D9C0,DEU1D9C0,,Nord,,C,False,False,False,True
DEU,1D9E0,DEU1D9E0,,West,,A,False,False,False,False
DEU,1D9G0,DEU1D9G0,,K0,,B,False,False,False,False
DEU,1D9J0,DEU1D9J0,,Süd,,C,False,False,False,True
DEU,1D9K0,DEU1D9K0,,Nord,,A,False,False,False,True
DEU,1D9Z0,DEU1D9Z0,,02,,B,False,False,False,False
DEU,1DJ10,DEU1DJ10,,Nord,HTH1,C,False,False,False,True
DEU,1DJ1A,DEU1DJ1A,,Nord,,A,False,False,False,True
DEU,1DJ20,DEU1DJ20,,Nord,,B,False,False,False,False
DEU,1DJ2A,DEU1DJ2A,,Nord,,C,False,False,False,False
DEU,1DJ2B,DEU1DJ2B,,Nord,,A,False,False,False,True
DEU,1DNJ0,DEU1DNJ0,,Nord,,B,False,False,False,True
DEU,1DS90,DEU1DS90,,S0,,C,False,False,False,False
DEU,1DS9A,DEU1DS9A,,S0,,A,False,False,False,False
DEU,1DT90,DEU1DT90,,EFA,MTH2,B,False,False,False,False
DEU,1E130,DEU1E130,,S0,,C,False,False,False,False
DEU,1E150,DEU1E150,,Nord,HTH1,A,False,False,False,False
DEU,1E15B,DEU1E15B,,Nord,HTH1,B,False,False,False,True
DEU,1E15D,DEU1E15D,,Nord,HTH1,C,False,False,False,True
DEU,1E160,DEU1E160,,S0,,A,False,False,False,False
DEU,1E16A,DEU1E16A,,S0,,B,False,False,False,False
DEU,1E199,DEU1E199,PG69,EFA,MTH1,C,True,True,True,True
DEU,1E19A,DEU1E19A,,EFA,MTH1,A,True,False,False,False
DEU,1E19B,DEU1E19B,,Süd,MTH1,B,False,False,False,False
DEU,1E1D0,DEU1E1D0,,Nord,,C,False,False,False,True
DEU,1E1E0,DEU1E1E0,,Digital,,A,False,False,False,True
DEU,1E1F0,DEU1E1F0,,Digital,,B,False,False,False,False
DEU,1E1L0,DEU1E1L0,,Nord,,C,False,False,False,True
DEU,1E1LA,DEU1E1LA,,Nord/Ost,,A,False,False,False,False
DEU,1E1M0,DEU1E1M0,,Nord,,B,False,False,False,True
DEU,1E1W0,DEU1E1W0,,02,,C,False,False,False,False
DEU,1E1X0,DEU1E1X0,,02,,A,False,False,False,False
DEU,1E1Z0,DEU1E1Z0,,02,,B,False,False,False,False
DEU,1E211,DEU1E211,,S0,,C,False,False,False,False
DEU,1E221,DEU1E221,,S0,,A,False,False,False,False
DEU,1E222,DEU1E222,,S0,,B,False,False,False,False
DEU,1E22A,DEU1E22A,,S0,,C,False,False,False,False
DEU,1E22B,DEU1E22B,,S0,,A,False,False,False,False
DEU,1E22C,DEU1E22C,,S0,,B,False,False,False,False
DEU,1E2Z2,DEU1E2Z2,,02,,C,False,False,False,False
DEU,1E300,DEU1E300,1E300,Nord,HTH2,A,True,True,True,True
DEU,1E30A,DEU1E30A,1E300,Nord,HTH2,B,True,True,True,True
DEU,1E30B,DEU1E30B,,Nord/Ost,,C,False,False,False,False
DEU,1E30C,DEU1E30C,1E300,Nord/Ost,,A,False,False,False,False
DEU,1E30D,DEU1E30D,1E300,Nord,,B,True,True,True,True
DEU,1E3Z0,DEU1E3Z0,,02,,C,False,False,False,False
DEU,1E400,DEU1E400,,Nord/Ost,,A,False,False,False,False
DEU,1E40A,DEU1E40A,,Nord/Ost,,B,False,False,False,False
DEU,1E4Z0,DEU1E4Z0,,02,,C,False,False,False,False
DEU,1E580,DEU1E580,,Nord,HTH1,A,False,False,False,True
DEU,1E58A,DEU1E58A,,Nord/Ost,HTH1,B,False,False,False,False
DEU,1E5B0,DEU1E5B0,,Nord,,C,False,False,False,True
DEU,1E5G0,DEU1E5G0,,Nord,,A,False,False,False,True
DEU,1E6A0,DEU1E6A0,,EFA,,B,False,False,False,False
DEU,1E6B0,DEU1E6B0,,Nord,,C,False,False,False,True
DEU,1E6C0,DEU1E6C0,,Digital,,A,False,False,False,False
DEU,1E6E0,DEU1E6E0,,Nord,HTH1,B,False,False,False,True
DEU,1E6F0,DEU1E6F0,,H0,,C,False,False,False,False
DEU,1E6F1,DEU1E6F1,,H0,,A,False,False,False,False
DEU,1E9B0,DEU1E9B0,,Nord,,B,False,False,False,True
DEU,1E9K0,DEU1E9K0,,Nord,,C,False,False,False,True
DEU,1EA90,DEU1EA90,,Nord,HTH1,A,False,False,False,True
DEU,1EA99,DEU1EA99,,EFA,,B,False,False,False,False
DEU,1EAZ0,DEU1EAZ0,,02,,C,False,False,False,False
DEU,1EC90,DEU1EC90,,Nord,,A,False,False,False,True
DEU,1ECJ0,DEU1ECJ0,,Nord,,B,False,False,False,True
DEU,1EHJ0,DEU1EHJ0,,Nord,,C,False,False,False,True
